Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Onur ps5,Teaser: Nowhere,Chrome PC (Cadmium),2023-11-24 20:24:56,TR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":754,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2984,""mediaOffsetMs"":2065},{""eventType"":""stopped"",""sessionOffsetMs"":3346,""mediaOffsetMs"":2171}]"
Onur ps5,Scarface - CLM 1,Chrome PC (Cadmium),2023-11-24 20:24:55,TR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":628,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":952,""mediaOffsetMs"":209}]"
Onur ps5,Teaser: Nowhere,Chrome PC (Cadmium),2023-11-24 20:24:48,TR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":931,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3063,""mediaOffsetMs"":2072}]"
Onur ps5,There Will Be Blood_hook_01_16x9,Chrome PC (Cadmium),2023-11-24 20:24:44,TR,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":725,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":787,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":885,""mediaOffsetMs"":15}]"
Onur ps5,Shrek - CLM 3,Chrome PC (Cadmium),2023-11-24 20:24:06,TR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":825,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22385,""mediaOffsetMs"":21229},{""eventType"":""playing"",""sessionOffsetMs"":26915,""mediaOffsetMs"":25942},{""eventType"":""stopped"",""sessionOffsetMs"":36877,""mediaOffsetMs"":35890}]"
Onur ps5,Spirited Away_hook_04_16x9,Chrome PC (Cadmium),2023-11-24 20:24:05,TR,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":392,""mediaOffsetMs"":0}]"
Onur ps5,Divergent - CLM 9,Chrome PC (Cadmium),2023-11-24 20:24:04,TR,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":390,""mediaOffsetMs"":0}]"
Onur ps5,There Will Be Blood_hook_01_16x9,Chrome PC (Cadmium),2023-11-24 20:24:02,TR,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":434,""mediaOffsetMs"":0}]"
Onur ps5,Spirited Away_hook_04_16x9,Chrome PC (Cadmium),2023-11-24 20:24:01,TR,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":323,""mediaOffsetMs"":0}]"
Onur ps5,There Will Be Blood_hook_01_16x9,Chrome PC (Cadmium),2023-11-24 20:23:58,TR,"[{""eventType"":""start"",""sessionOffsetMs"":7,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":756,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1427,""mediaOffsetMs"":559},{""eventType"":""stopped"",""sessionOffsetMs"":1643,""mediaOffsetMs"":618}]"
Onur ps5,Trailer: I Care a Lot,Chrome PC (Cadmium),2023-11-24 20:23:50,TR,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":734,""mediaOffsetMs"":20}]"
Onur ps5,Twilight_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:23:48,TR,"[{""eventType"":""start"",""sessionOffsetMs"":4,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":748,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1422,""mediaOffsetMs"":592}]"
Onur ps5,Batman Begins_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:23:46,TR,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":465,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":693,""mediaOffsetMs"":50}]"
Onur ps5,Spirited Away_hook_04_16x9,Chrome PC (Cadmium),2023-11-24 20:23:44,TR,"[{""eventType"":""start"",""sessionOffsetMs"":8,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":606,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1482,""mediaOffsetMs"":702}]"
Onur ps5,Batman Begins_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:23:42,TR,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":395,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1032,""mediaOffsetMs"":507}]"
Onur ps5,Spirited Away_hook_04_16x9,Chrome PC (Cadmium),2023-11-24 20:23:38,TR,"[{""eventType"":""start"",""sessionOffsetMs"":6,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":841,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1962,""mediaOffsetMs"":1031}]"
Onur ps5,Trailer: Two Distant Strangers,Chrome PC (Cadmium),2023-11-24 20:23:33,TR,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":20},{""eventType"":""stopped"",""sessionOffsetMs"":616,""mediaOffsetMs"":20}]"
Onur ps5,Batman Begins_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:22:57,TR,"[{""eventType"":""start"",""sessionOffsetMs"":10,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":649,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":952,""mediaOffsetMs"":212},{""eventType"":""stopped"",""sessionOffsetMs"":1153,""mediaOffsetMs"":245}]"
Onur ps5,Shrek 2_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:22:47,TR,"[{""eventType"":""start"",""sessionOffsetMs"":17,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":765,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2169,""mediaOffsetMs"":1318},{""eventType"":""stopped"",""sessionOffsetMs"":2323,""mediaOffsetMs"":1351}]"
Onur ps5,LOVEANDMONSTERS_CLIP_PLOT,Chrome PC (Cadmium),2023-11-24 20:22:35,TR,"[{""eventType"":""start"",""sessionOffsetMs"":13,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":459,""mediaOffsetMs"":0}]"
Onur ps5,G.O.R.A._hook_01_16x9,Chrome PC (Cadmium),2023-11-24 20:22:20,TR,"[{""eventType"":""start"",""sessionOffsetMs"":27,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":795,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1669,""mediaOffsetMs"":794}]"
Onur ps5,Blade Runner 2049_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:21:50,TR,"[{""eventType"":""start"",""sessionOffsetMs"":11,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":795,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4597,""mediaOffsetMs"":3663}]"
Onur ps5,Catch Me If You Can_hook_05_16x9,Chrome PC (Cadmium),2023-11-24 20:21:17,TR,"[{""eventType"":""start"",""sessionOffsetMs"":14,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":784,""mediaOffsetMs"":0}]"
Onur ps5,Triple Frontier (Trailer),Chrome PC (Cadmium),2023-11-24 20:21:04,TR,"[{""eventType"":""start"",""sessionOffsetMs"":2,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":723,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":8816,""mediaOffsetMs"":7887}]"
Onur ps5,The Dictator_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:21:02,TR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":596,""mediaOffsetMs"":0}]"
Onur ps5,This Is the End_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:21:01,TR,"[{""eventType"":""start"",""sessionOffsetMs"":28,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1113,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1280,""mediaOffsetMs"":90}]"
Onur ps5,Moment of High Emotion Clip: The Killer,Chrome PC (Cadmium),2023-11-24 20:20:59,TR,"[{""eventType"":""start"",""sessionOffsetMs"":3,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":678,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1074,""mediaOffsetMs"":241}]"
Onur ps5,The Godfather_hook_primary_16x9,Chrome PC (Cadmium),2023-11-24 20:20:55,TR,"[{""eventType"":""start"",""sessionOffsetMs"":16,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":735,""mediaOffsetMs"":0}]"
Onur ps5,Inciting Incident Clip: Pain Hustlers,Chrome PC (Cadmium),2023-11-24 20:20:46,TR,"[{""eventType"":""start"",""sessionOffsetMs"":55,""mediaOffsetMs"":17},{""eventType"":""playing"",""sessionOffsetMs"":1325,""mediaOffsetMs"":17},{""eventType"":""stopped"",""sessionOffsetMs"":1529,""mediaOffsetMs"":90}]"
Onur ps5,Enhanced Clip: Pain Hustlers,Chrome PC (Cadmium),2023-11-24 20:20:15,TR,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":7937},{""eventType"":""playing"",""sessionOffsetMs"":620,""mediaOffsetMs"":7937},{""eventType"":""playing"",""sessionOffsetMs"":22373,""mediaOffsetMs"":29541},{""eventType"":""paused"",""sessionOffsetMs"":30108,""mediaOffsetMs"":37229},{""eventType"":""stopped"",""sessionOffsetMs"":30550,""mediaOffsetMs"":37370}]"
Onur ps5,Enhanced Clip: Pain Hustlers,Chrome PC (Cadmium),2023-11-24 20:20:06,TR,"[{""eventType"":""start"",""sessionOffsetMs"":43,""mediaOffsetMs"":7},{""eventType"":""playing"",""sessionOffsetMs"":1825,""mediaOffsetMs"":7},{""eventType"":""paused"",""sessionOffsetMs"":10442,""mediaOffsetMs"":8469},{""eventType"":""reposition"",""sessionOffsetMs"":46876,""mediaOffsetMs"":37371},{""eventType"":""playing"",""sessionOffsetMs"":46985,""mediaOffsetMs"":37371},{""eventType"":""paused"",""sessionOffsetMs"":49698,""mediaOffsetMs"":40012},{""eventType"":""playing"",""sessionOffsetMs"":308602,""mediaOffsetMs"":40044},{""eventType"":""paused"",""sessionOffsetMs"":310062,""mediaOffsetMs"":41272},{""eventType"":""playing"",""sessionOffsetMs"":323157,""mediaOffsetMs"":41406},{""eventType"":""paused"",""sessionOffsetMs"":324124,""mediaOffsetMs"":42102},{""eventType"":""playing"",""sessionOffsetMs"":324485,""mediaOffsetMs"":42368},{""eventType"":""paused"",""sessionOffsetMs"":338996,""mediaOffsetMs"":56715},{""eventType"":""playing"",""sessionOffsetMs"":339617,""mediaOffsetMs"":56880},{""eventType"":""paused"",""sessionOffsetMs"":344270,""mediaOffsetMs"":61400},{""eventType"":""playing"",""sessionOffsetMs"":364402,""mediaOffsetMs"":61533},{""eventType"":""paused"",""sessionOffsetMs"":365960,""mediaOffsetMs"":62736},{""eventType"":""stopped"",""sessionOffsetMs"":419352,""mediaOffsetMs"":62979}]"
Onur ps5,Breaking Bad: Season 1_hook_04_16x9,Chrome PC (Cadmium),2023-11-24 20:19:54,TR,"[{""eventType"":""start"",""sessionOffsetMs"":15,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":519,""mediaOffsetMs"":0}]"
Onur ps5,Season 5 Genre Specific Moment Clip: Big Mouth,Chrome PC (Cadmium),2023-11-24 20:19:48,TR,"[{""eventType"":""start"",""sessionOffsetMs"":32,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":995,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1053,""mediaOffsetMs"":19}]"
Onur ps5,Supporting Character Clip: Last Call for Istanbul,Chrome PC (Cadmium),2023-11-24 20:19:36,TR,"[{""eventType"":""start"",""sessionOffsetMs"":55,""mediaOffsetMs"":3},{""eventType"":""playing"",""sessionOffsetMs"":2343,""mediaOffsetMs"":3},{""eventType"":""paused"",""sessionOffsetMs"":11305,""mediaOffsetMs"":8749},{""eventType"":""playing"",""sessionOffsetMs"":22994,""mediaOffsetMs"":8947},{""eventType"":""stopped"",""sessionOffsetMs"":25975,""mediaOffsetMs"":11880}]"
Onur ps5,"All the Light We Cannot See: Limited Series: ""Episode 4""",Chrome PC (Cadmium),2023-11-11 21:42:16,TR,"[{""eventType"":""start"",""sessionOffsetMs"":589988,""mediaOffsetMs"":6625},{""eventType"":""playing"",""sessionOffsetMs"":590056,""mediaOffsetMs"":6625},{""eventType"":""stopped"",""sessionOffsetMs"":590056,""mediaOffsetMs"":6625}]"
Onur ps5,"All the Light We Cannot See: Limited Series: ""Episode 3""",Chrome PC (Cadmium),2023-11-11 20:44:29,TR,"[{""eventType"":""start"",""sessionOffsetMs"":179674,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":179745,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":468821,""mediaOffsetMs"":295000},{""eventType"":""reposition"",""sessionOffsetMs"":468822,""mediaOffsetMs"":368001},{""eventType"":""playing"",""sessionOffsetMs"":468882,""mediaOffsetMs"":368001},{""eventType"":""paused"",""sessionOffsetMs"":2110829,""mediaOffsetMs"":2009779},{""eventType"":""playing"",""sessionOffsetMs"":2181030,""mediaOffsetMs"":2009895},{""eventType"":""stopped"",""sessionOffsetMs"":3646733,""mediaOffsetMs"":3474832}]"
Onur ps5,"All the Light We Cannot See: Limited Series: ""Episode 2""",Chrome PC (Cadmium),2023-11-11 19:58:52,TR,"[{""eventType"":""start"",""sessionOffsetMs"":180472,""mediaOffsetMs"":6834},{""eventType"":""playing"",""sessionOffsetMs"":180578,""mediaOffsetMs"":6834},{""eventType"":""playing"",""sessionOffsetMs"":198886,""mediaOffsetMs"":24833},{""eventType"":""paused"",""sessionOffsetMs"":636555,""mediaOffsetMs"":462000},{""eventType"":""reposition"",""sessionOffsetMs"":636556,""mediaOffsetMs"":531584},{""eventType"":""playing"",""sessionOffsetMs"":636659,""mediaOffsetMs"":531584},{""eventType"":""stopped"",""sessionOffsetMs"":2916993,""mediaOffsetMs"":2811550}]"
Onur ps5,"All the Light We Cannot See: Limited Series: ""Episode 1""",Chrome PC (Cadmium),2023-11-11 19:02:32,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1902000},{""eventType"":""playing"",""sessionOffsetMs"":7016,""mediaOffsetMs"":1902000},{""eventType"":""paused"",""sessionOffsetMs"":8537,""mediaOffsetMs"":1903269},{""eventType"":""playing"",""sessionOffsetMs"":1768360,""mediaOffsetMs"":1903476},{""eventType"":""playing"",""sessionOffsetMs"":1778201,""mediaOffsetMs"":1912500},{""eventType"":""paused"",""sessionOffsetMs"":1781908,""mediaOffsetMs"":1916071},{""eventType"":""playing"",""sessionOffsetMs"":1789279,""mediaOffsetMs"":1916339},{""eventType"":""playing"",""sessionOffsetMs"":1817780,""mediaOffsetMs"":1944791},{""eventType"":""playing"",""sessionOffsetMs"":1822580,""mediaOffsetMs"":1949500},{""eventType"":""playing"",""sessionOffsetMs"":1855444,""mediaOffsetMs"":1982333},{""eventType"":""playing"",""sessionOffsetMs"":1874952,""mediaOffsetMs"":2002000},{""eventType"":""stopped"",""sessionOffsetMs"":3387639,""mediaOffsetMs"":3514384}]"
Onur ps5,Season 1 Act 2 Conflict Clip: All the Light We Cannot See,Chrome PC (Cadmium),2023-11-11 19:02:22,TR,"[{""eventType"":""start"",""sessionOffsetMs"":9,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1917,""mediaOffsetMs"":0}]"
Onur ps5,Season 1 Supporting Character Clip 2: BLUE EYE SAMURAI,Chrome PC (Cadmium),2023-11-11 19:02:22,TR,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":14341,""mediaOffsetMs"":0}]"
Onur ps5,"All the Light We Cannot See: Limited Series: ""Episode 1""",Chrome PC (Cadmium),2023-11-11 18:12:20,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2875,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":46599,""mediaOffsetMs"":43310},{""eventType"":""playing"",""sessionOffsetMs"":621409,""mediaOffsetMs"":43593},{""eventType"":""paused"",""sessionOffsetMs"":941319,""mediaOffsetMs"":361967},{""eventType"":""playing"",""sessionOffsetMs"":968174,""mediaOffsetMs"":362106},{""eventType"":""paused"",""sessionOffsetMs"":2454056,""mediaOffsetMs"":1847516},{""eventType"":""playing"",""sessionOffsetMs"":2478556,""mediaOffsetMs"":1847661},{""eventType"":""stopped"",""sessionOffsetMs"":2572040,""mediaOffsetMs"":1941145}]"
Onur ps5,Season 1 Act 2 Conflict Clip: All the Light We Cannot See,Chrome PC (Cadmium),2023-11-11 18:12:17,TR,"[{""eventType"":""start"",""sessionOffsetMs"":21,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2560,""mediaOffsetMs"":null}]"
Onur ps5,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,Chrome PC (Cadmium),2023-11-11 18:12:13,TR,"[{""eventType"":""start"",""sessionOffsetMs"":38,""mediaOffsetMs"":null},{""eventType"":""stopped"",""sessionOffsetMs"":2497,""mediaOffsetMs"":null}]"
Onur ps5,Main Character Clip: Hard Feelings,Apple iPhone 14 Pro Max iPhone,2023-11-11 14:30:53,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":67},{""eventType"":""playing"",""sessionOffsetMs"":1374,""mediaOffsetMs"":67},{""eventType"":""stopped"",""sessionOffsetMs"":2828,""mediaOffsetMs"":501}]"
Onur ps5,Season 3 Trailer: The Tailor,Apple iPad Air 5th Gen Wi-Fi iPad,2023-11-11 00:30:26,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":814,""mediaOffsetMs"":33},{""eventType"":""playing"",""sessionOffsetMs"":1781,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":93123,""mediaOffsetMs"":92288}]"
Onur ps5,"The Life and Movies of Erşan Kuneri: Season 1: ""Couldn't Get Enough""",Apple iPad Air 5th Gen Wi-Fi iPad,2023-11-10 23:43:15,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":11937},{""eventType"":""playing"",""sessionOffsetMs"":153,""mediaOffsetMs"":11937},{""eventType"":""playing"",""sessionOffsetMs"":1217,""mediaOffsetMs"":13001},{""eventType"":""paused"",""sessionOffsetMs"":764632,""mediaOffsetMs"":776000},{""eventType"":""reposition"",""sessionOffsetMs"":764632,""mediaOffsetMs"":786001},{""eventType"":""playing"",""sessionOffsetMs"":764842,""mediaOffsetMs"":786001},{""eventType"":""paused"",""sessionOffsetMs"":768481,""mediaOffsetMs"":789000},{""eventType"":""reposition"",""sessionOffsetMs"":768481,""mediaOffsetMs"":799500},{""eventType"":""playing"",""sessionOffsetMs"":768789,""mediaOffsetMs"":799500},{""eventType"":""paused"",""sessionOffsetMs"":1126150,""mediaOffsetMs"":1156000},{""eventType"":""reposition"",""sessionOffsetMs"":1126150,""mediaOffsetMs"":1166500},{""eventType"":""playing"",""sessionOffsetMs"":1126493,""mediaOffsetMs"":1166500},{""eventType"":""paused"",""sessionOffsetMs"":1127349,""mediaOffsetMs"":1167000},{""eventType"":""reposition"",""sessionOffsetMs"":1127349,""mediaOffsetMs"":1177000},{""eventType"":""playing"",""sessionOffsetMs"":1127688,""mediaOffsetMs"":1177000},{""eventType"":""stopped"",""sessionOffsetMs"":2830128,""mediaOffsetMs"":2879001}]"
Onur ps5,"The Life and Movies of Erşan Kuneri: Season 1: ""Er-Man""",Apple iPad Air 5th Gen Wi-Fi iPad,2023-11-10 23:01:52,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":86098},{""eventType"":""playing"",""sessionOffsetMs"":360,""mediaOffsetMs"":86098},{""eventType"":""paused"",""sessionOffsetMs"":563157,""mediaOffsetMs"":649000},{""eventType"":""reposition"",""sessionOffsetMs"":563157,""mediaOffsetMs"":659001},{""eventType"":""playing"",""sessionOffsetMs"":563464,""mediaOffsetMs"":659001},{""eventType"":""paused"",""sessionOffsetMs"":563824,""mediaOffsetMs"":659000},{""eventType"":""reposition"",""sessionOffsetMs"":563824,""mediaOffsetMs"":669000},{""eventType"":""playing"",""sessionOffsetMs"":564039,""mediaOffsetMs"":669000},{""eventType"":""paused"",""sessionOffsetMs"":1412655,""mediaOffsetMs"":1517500},{""eventType"":""playing"",""sessionOffsetMs"":1618999,""mediaOffsetMs"":1517500},{""eventType"":""stopped"",""sessionOffsetMs"":2483451,""mediaOffsetMs"":2381500}]"
Onur ps5,"The Life and Movies of Erşan Kuneri: Season 1: ""Er-Man""",Apple iPad Air 5th Gen Wi-Fi iPad,2023-11-10 22:25:58,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":26020},{""eventType"":""playing"",""sessionOffsetMs"":131,""mediaOffsetMs"":26020},{""eventType"":""playing"",""sessionOffsetMs"":612,""mediaOffsetMs"":26501},{""eventType"":""paused"",""sessionOffsetMs"":5455,""mediaOffsetMs"":31000},{""eventType"":""reposition"",""sessionOffsetMs"":5455,""mediaOffsetMs"":41001},{""eventType"":""playing"",""sessionOffsetMs"":5764,""mediaOffsetMs"":41001},{""eventType"":""paused"",""sessionOffsetMs"":5823,""mediaOffsetMs"":41000},{""eventType"":""reposition"",""sessionOffsetMs"":5823,""mediaOffsetMs"":51000},{""eventType"":""playing"",""sessionOffsetMs"":6126,""mediaOffsetMs"":51000},{""eventType"":""paused"",""sessionOffsetMs"":7290,""mediaOffsetMs"":52000},{""eventType"":""reposition"",""sessionOffsetMs"":7290,""mediaOffsetMs"":42000},{""eventType"":""playing"",""sessionOffsetMs"":7537,""mediaOffsetMs"":42000},{""eventType"":""paused"",""sessionOffsetMs"":7537,""mediaOffsetMs"":42000},{""eventType"":""reposition"",""sessionOffsetMs"":7537,""mediaOffsetMs"":32000},{""eventType"":""playing"",""sessionOffsetMs"":7811,""mediaOffsetMs"":32000},{""eventType"":""paused"",""sessionOffsetMs"":61885,""mediaOffsetMs"":86001},{""eventType"":""stopped"",""sessionOffsetMs"":724171,""mediaOffsetMs"":86001}]"
Onur ps5,"The Life and Movies of Erşan Kuneri: Season 1: ""Blue Box""",Apple iPad Air 5th Gen Wi-Fi iPad,2023-11-10 21:51:06,TR,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":114},{""eventType"":""playing"",""sessionOffsetMs"":4125,""mediaOffsetMs"":114},{""eventType"":""paused"",""sessionOffsetMs"":1592192,""mediaOffsetMs"":1588000},{""eventType"":""reposition"",""sessionOffsetMs"":1592192,""mediaOffsetMs"":1598000},{""eventType"":""playing"",""sessionOffsetMs"":1592462,""mediaOffsetMs"":1598000},{""eventType"":""paused"",""sessionOffsetMs"":1909727,""mediaOffsetMs"":1915000},{""eventType"":""reposition"",""sessionOffsetMs"":1909727,""mediaOffsetMs"":1925001},{""eventType"":""playing"",""sessionOffsetMs"":1910025,""mediaOffsetMs"":1925001},{""eventType"":""paused"",""sessionOffsetMs"":1965422,""mediaOffsetMs"":1980000},{""eventType"":""reposition"",""sessionOffsetMs"":1965422,""mediaOffsetMs"":1990001},{""eventType"":""playing"",""sessionOffsetMs"":1965768,""mediaOffsetMs"":1990001},{""eventType"":""paused"",""sessionOffsetMs"":1966441,""mediaOffsetMs"":1990000},{""eventType"":""reposition"",""sessionOffsetMs"":1966441,""mediaOffsetMs"":2000500},{""eventType"":""playing"",""sessionOffsetMs"":1966750,""mediaOffsetMs"":2000500},{""eventType"":""paused"",""sessionOffsetMs"":1967673,""mediaOffsetMs"":2001000},{""eventType"":""reposition"",""sessionOffsetMs"":1967673,""mediaOffsetMs"":2011001},{""eventType"":""playing"",""sessionOffsetMs"":1968009,""mediaOffsetMs"":2011001},{""eventType"":""stopped"",""sessionOffsetMs"":2096165,""mediaOffsetMs"":2139001}]"
